action_prob 0,action_prob 1,action_prob 2,action_prob 3,action_prob 4,action_prob 5,current_exploration,episode_length,evaluation_reward,expert_loss,frame_number,q_val_action 0,q_val_action 1,q_val_action 2,q_val_action 3,q_val_action 4,q_val_action 5,td_loss,training_reward
0.9999722,1.2566326e-05,7.951572e-06,3.7350105e-06,3.6105457e-06,4.2678368e-09,0.6355647999999998,400.81,0.0,-8.840027e-06,454928,28.854635,17.570173,17.112522,16.356903,16.323011,9.582504,28155.564,177.5
0.9999608,1.2414644e-05,1.2939582e-05,2.451251e-06,1.1406276e-05,1.0090496e-08,0.6285042999999999,401.3,0.0,-8.3219775e-06,462773,28.807142,17.510548,17.551962,15.888269,17.425835,10.39551,45286.234,177.25
0.99999714,1.015982e-06,8.314708e-07,5.2611773e-07,5.334278e-07,2.0286857e-09,0.6215535999999999,394.99,0.0,-9.816725e-06,470496,29.007689,15.208036,15.007622,14.549951,14.563749,8.991814,1380.5767,168.5
0.99997246,1.4741718e-05,7.099916e-06,1.9261151e-06,3.7160598e-06,1.5792981e-08,0.6144732999999999,397.64,0.0,-8.665721e-06,478363,28.998775,17.873974,17.143375,15.838798,16.495956,11.035103,511.32452,169.25
0.99967897,0.00018781268,9.372807e-05,2.73322e-05,1.2041896e-05,6.123377e-08,0.6070068999999999,400.06,0.0,1.9799874e-07,486659,28.24308,19.663336,18.968288,17.735956,16.916283,11.634833,337472.2,166.75
0.9999038,5.3168536e-05,2.5015454e-05,1.3145184e-05,4.902552e-06,2.4237218e-08,0.5995539999999999,400.12,0.0,-6.3502953e-06,494940,28.413397,18.57145,17.817476,17.174038,16.187738,10.878117,397.46997,156.0
0.9997539,9.539317e-05,6.5112195e-05,7.342282e-05,1.22080655e-05,4.152891e-08,0.5926725999999999,398.13,0.0,-5.1567525e-07,502586,27.768124,18.510866,18.128971,18.249094,16.454956,10.771494,2135.5166,147.0
0.90853447,0.05393019,0.034378394,0.00062981,0.0025200113,7.0518486e-06,0.5852088999999999,403.83,0.0,0.03917825,510879,26.301819,23.477676,23.027414,19.027649,20.41425,14.535521,54983504.0,160.25
0.9989986,0.0004797676,0.00039660351,1.4257377e-05,0.00011063854,1.6147206e-07,0.5778612999999999,406.8,0.0,-3.2861017e-06,519043,27.532846,19.89164,19.701275,16.375612,18.424606,11.894915,497129.38,169.0
0.99971944,0.00012532905,0.00010272757,9.640579e-06,4.2679385e-05,4.5269537e-08,0.5704947999999999,405.69,0.0,8.267518e-07,527228,26.687048,17.70276,17.503899,15.137799,16.625534,9.776697,37552.906,168.25
